V1,V2,V3,V4,V5,V6
2793.965087890625,2800.7969,2814.2717,2813.7715,2823.198,2820.036
1376.604248046875,1359.154,1356.6809,1337.1475,1325.5144,1280.9418
852.3444213867188,855.8037,856.0031,867.35,877.6833,820.6008
1829.3846435546875,1832.6243,1889.513,1864.6508,1939.9135,1947.7074
6250.4443359375,6206.616,6157.2153,6210.9805,6225.2695,5878.077
5115.5595703125,5138.8477,5206.629,5197.7764,5258.081,5267.6562
2268.033203125,2268.9465,2263.0945,2272.5955,2290.9822,2215.892
4697.4453125,4755.5527,4884.6973,4935.641,4995.4937,4960.442
3545.528564453125,3636.6104,3680.0933,3628.9448,3725.658,3763.6772
4179.55029296875,4232.6255,4290.891,4302.5083,4413.989,4217.877
3892.262939453125,3895.471,3902.924,3914.8,3900.126,3905.5784
2771.739013671875,2739.7964,2712.3005,2739.5276,2741.169,2567.7256
3186.893310546875,3178.1611,3234.9902,3221.096,3215.741,3241.5945
2670.048095703125,2682.9355,2701.155,2707.2617,2731.1462,2663.8403
9454.2138671875,9397.162,9526.582,9940.955,9848.419,10323.769
8167.37939453125,8379.135,8610.514,8786.095,9100.067,9386.977
9410.9599609375,9430.31,9459.897,9462.653,9511.308,9536.914
2234.684814453125,2235.296,2237.201,2237.923,2236.7517,2236.9026
4377.8740234375,4452.757,4533.263,4595.6143,4688.114,4784.849
2209.526123046875,2252.4707,2301.1812,2329.316,2388.3528,2456.9558
2578.799072265625,2601.258,2634.2124,2645.1318,2691.7048,2739.7327
1431.72216796875,1441.1797,1433.1979,1408.9204,1456.5798,1470.7217
3219.723388671875,3244.6118,3310.1702,3302.485,3348.7158,3307.905
2033.943115234375,2070.734,2113.0217,2138.4902,2181.206,2218.3855
3767.67578125,3794.553,3835.2415,3846.6694,3891.3657,3939.094
1096.1697998046875,1104.5712,1113.5896,1111.5449,1119.8396,1138.8739
4154.79296875,4160.356,4175.342,4193.677,4205.076,4070.2402
2059.927734375,2098.35,2139.5596,2170.2266,2214.517,2268.747
2149.1328125,2195.002,2242.0151,2283.3113,2334.1377,2396.8418
2297.107666015625,2356.9275,2424.2861,2483.8838,2576.7188,2659.0242
1813.30126953125,1832.782,1858.1691,1869.5444,1885.0619,1906.3525
1877.1473388671875,1896.3639,1920.5889,1930.3761,1952.5,1978.685
2034.706298828125,2086.8557,2130.347,2181.4756,2245.9133,2290.5454
1647.216064453125,1638.3767,1634.0663,1638.2439,1650.2595,1567.6589
1833.01220703125,1829.8751,1882.1075,1856.8662,1849.8545,1893.4126
1311.5673828125,1306.6611,1297.5994,1297.7225,1310.6952,1322.923
1520.8487548828125,1526.0509,1545.061,1536.9708,1553.5824,1569.0748
863.828369140625,865.01605,867.4804,868.92725,876.3686,854.4792
3090.19921875,3095.4302,3126.1995,3143.6758,3142.11,3119.2776
9722.126953125,9780.225,9864.613,9909.911,9964.113,10039.713
3778.57763671875,3870.1714,3975.5469,4034.736,4155.23,4323.477
5090.3916015625,5188.6626,5287.178,5382.891,5506.1533,5556.1943
2634.688720703125,2650.1084,2664.6653,2658.9907,2692.7607,2655.6755
3945.182861328125,3934.0793,4014.2424,4032.997,4057.3662,4052.5488
9522.001953125,9699.07,9873.737,10004.529,10212.803,10405.397
1847.4344482421875,1844.3235,1844.9945,1854.7535,1860.138,1774.3806
1434.4281005859375,1435.8286,1429.8937,1444.1572,1445.2728,1412.5764
1279.385986328125,1309.352,1202.5382,1260.5355,1267.9462,1401.2544
1806.8524169921875,1816.554,1818.8254,1820.0482,1825.2574,1844.6648
949.2000732421875,937.0679,923.124,931.6221,926.7302,878.718
1429.3363037109375,1483.7788,1533.5026,1582.6232,1657.6353,1721.741
1861.914794921875,1836.9851,1823.428,1829.3461,1818.2397,1744.908
1631.026123046875,1674.6448,1701.333,1653.9283,1697.3368,1755.2999
1123.6314697265625,1172.7684,1213.1426,1163.8228,1224.8235,1253.0791
3394.03369140625,3385.5579,3430.6082,3439.4968,3434.684,3477.848
1100.3192138671875,1094.5757,1086.3647,1104.6431,1097.2925,1137.9545
2235.205322265625,2228.774,2264.1487,2272.4229,2295.5928,2305.4092
1318.2166748046875,1324.6796,1346.8264,1350.4146,1362.0614,1369.3932
1525.7271728515625,1555.9935,1586.3221,1609.7335,1649.0762,1687.2124
1674.05224609375,1699.0,1780.1371,1742.4431,1748.5798,1836.4847
8340.1728515625,8441.542,8597.815,8552.159,8686.77,8849.619
2792.375,2814.9333,2914.4807,2854.745,2958.0356,2986.9683
2172.53564453125,2196.8193,2224.8936,2243.7327,2248.8047,2250.051
2073.33544921875,2180.9832,2204.3313,2169.6323,2229.0664,2294.727
1806.2783203125,1808.191,1810.0267,1814.1202,1819.6322,1819.2848
2724.341552734375,2733.8271,2744.6292,2748.0417,2774.0923,2717.2856
2312.806640625,2339.5784,2363.1992,2383.426,2386.055,2399.4014
5283.8076171875,5330.87,5372.783,5417.3037,5424.877,5456.4624
1823.156494140625,1812.6765,1803.2263,1820.8843,1828.4775,1752.5223
1992.606689453125,2033.1179,2079.6245,2112.9114,2174.523,2229.922
1229.423095703125,1220.563,1224.4952,1234.4786,1272.297,1284.1038
1047.71435546875,1042.5293,1046.3925,1051.1976,1051.8007,1059.7103
2101.940673828125,2176.9778,2253.955,2327.0046,2413.7163,2502.754
1161.0191650390625,1158.689,1160.4039,1163.626,1171.0306,1184.3674
11033.2451171875,11252.773,11671.566,11677.272,12007.455,11885.826
1110.486572265625,1130.7157,1273.5652,1374.188,1554.1658,1559.3851
5516.962890625,5340.3306,6509.297,6225.4194,6422.1562,7458.003
8806.482421875,8537.899,8082.743,8851.025,9125.246,8620.681
4463.59423828125,4578.517,4703.167,4801.5747,4968.4707,5108.415
9694.556640625,9842.514,10025.399,10128.27,10330.512,10561.662
10547.53125,10559.082,10575.498,10598.628,10583.874,10507.274
9826.1220703125,9865.369,9931.722,9917.203,9982.853,9921.508
9076.494140625,9205.066,9376.843,9435.313,9574.497,9634.198
1117.4381103515625,1131.189,1134.5625,1130.533,1130.2528,1125.9637
898.9918212890625,897.33435,891.4613,901.3097,898.23755,890.67065
1074.6077880859375,1078.2568,1087.1823,1090.6907,1108.4321,1112.025
10035.9990234375,10096.898,10134.217,10283.013,10294.909,10329.547
1011.6609497070312,1013.08014,1010.65686,1012.19586,1015.70337,1017.4372
1081.412109375,1080.2599,1068.3638,1069.2437,1092.8268,1090.7474
950.5361328125,919.6426,953.0553,981.1067,982.5711,954.4927
9524.6279296875,9620.923,9739.106,9856.041,9963.2295,9953.501
12629.8623046875,12355.912,12416.489,12527.403,13104.203,13229.14
1112.6048583984375,1114.711,1120.4027,1120.4717,1118.8944,1125.0828
10610.119140625,11220.658,11893.888,12583.711,13282.626,13904.553
8034.61279296875,7734.0444,8010.874,8168.926,7940.5576,7304.52
9753.162109375,9772.028,9914.806,9890.969,9919.085,9675.311
11112.3974609375,11169.495,11011.246,11012.225,11028.788,11158.292
10881.8779296875,11063.98,11319.794,11451.685,11610.238,11883.615
9820.9443359375,9980.82,10079.869,10057.842,10055.703,10188.9795
5311.435546875,5296.954,5373.901,5358.0127,5370.48,5417.3936
1297.39453125,1302.8986,1312.6957,1315.4425,1319.4966,1322.7487
1942.109130859375,2029.3523,2122.278,2194.8428,2302.6523,2387.1746
2125.689697265625,2216.1562,2322.2434,2409.3596,2546.4766,2659.6655
4769.29443359375,4857.7305,4938.721,5029.224,5133.3247,5196.154
5195.751953125,5203.492,5204.5864,5206.9346,5201.5474,5203.0425
4226.6962890625,4386.6196,4552.0557,4705.668,4917.565,5061.621
8894.599609375,8972.602,9094.754,9126.1,9218.843,9306.873
12410.68359375,12873.516,13409.406,13805.7295,14309.977,15024.885
7385.32861328125,7457.2974,7511.0522,7567.2275,7578.7485,7629.948
6734.3095703125,7039.2266,7414.3145,7643.5967,8084.325,8577.255
12170.46875,12625.113,13147.795,13538.869,14033.367,14732.384
6134.80224609375,6226.463,6305.8335,6370.9277,6420.4175,6490.824
8599.8349609375,8948.693,8839.394,8973.673,9093.287,9142.135
3248.593017578125,3345.2253,3468.5835,3542.568,3668.848,3787.503
8501.396484375,9022.474,9517.804,9963.416,10610.76,10850.434
8865.9833984375,8913.19,8885.708,8955.126,8917.34,8949.477
10565.0283203125,10618.65,10638.574,10659.597,10694.637,10668.667
1840.0712890625,1849.7023,1861.8248,1872.0323,1881.2246,1887.254
16294.8623046875,16571.008,16849.361,17121.156,17308.35,17473.02
7808.7294921875,8042.729,8395.588,8525.564,8902.514,9218.522
7860.1845703125,8222.42,8610.435,8883.588,9321.672,9803.146
9758.767578125,9822.714,9933.654,9932.971,9980.428,10153.254
10925.61328125,11101.308,11381.075,11456.488,11779.676,12000.682
7322.0244140625,7519.9824,7749.505,7874.6772,7982.966,8141.872
6538.7685546875,6448.257,6451.353,6509.547,6560.263,6258.7383
5313.046875,5449.6445,5683.951,5728.952,6020.5625,6421.9707
2768.781494140625,2764.1357,2756.9094,2776.588,2771.5972,2722.768
4124.99267578125,4142.092,4161.7026,4157.882,4179.126,4167.787
2471.037109375,2495.6257,2509.8755,2512.9666,2507.6685,2489.321
1612.6844482421875,1615.4569,1611.7352,1626.8712,1614.942,1581.7217
1686.050048828125,1681.6681,1705.9625,1682.4519,1675.1708,1663.49
5801.36181640625,5796.9277,5873.3833,5824.856,5859.1533,5913.433
1298.6368408203125,1305.3336,1298.2601,1304.541,1293.2673,1288.4907
3072.33349609375,3074.784,3062.122,3090.2207,3069.1497,3067.5684
1681.2237548828125,1719.0415,1706.5363,1677.3711,1719.6804,1719.485
2786.896240234375,2789.548,2798.8464,2799.3416,2809.8574,2814.1375
1981.470458984375,1981.0123,1994.5469,1983.3695,2000.7129,2005.0818
1299.5623779296875,1298.3441,1303.261,1304.8027,1306.7029,1307.2932
2975.07470703125,2978.6614,2976.5374,2969.3699,2971.4177,2957.384
1986.9635009765625,1961.5273,2001.9377,1977.3613,2032.842,2039.6519
1487.9935302734375,1522.3201,1527.8469,1501.9105,1520.9065,1535.4868
5137.10595703125,5137.9834,5151.529,5131.0327,5123.9995,5107.2476
1387.8614501953125,1390.4753,1399.4036,1414.6714,1422.1055,1415.8
9016.236328125,9076.292,9243.854,9132.826,9294.4795,9462.3545
8736.0,8786.725,8931.727,8921.8,9019.206,9045.722
8867.171875,9154.405,9678.338,9944.493,10761.205,11380.579
6016.65185546875,6164.1694,6009.7803,6124.3965,6205.933,5839.965
4843.82275390625,4973.954,5078.8916,5187.3135,5375.6865,5474.3647
2092.16552734375,2177.789,2272.631,2350.4036,2487.9736,2594.6006
5417.66259765625,5428.0356,5456.033,5453.448,5462.0137,5506.382
17180.294921875,17250.29,16713.982,16984.732,17076.623,16104.608
3052.946044921875,3044.566,3067.3162,3141.9404,3174.7917,3223.2603
2875.752197265625,2922.941,2847.6108,3002.178,3192.8567,3158.0356
17492.3984375,18444.646,19507.145,20164.05,21147.137,22438.844
6444.58837890625,6646.0967,6883.1836,7050.603,7375.9644,7660.8047
3453.7021484375,3432.1714,3429.0994,3559.2788,3489.2244,3661.3103
21742.80078125,22241.549,23473.068,25495.836,26146.879,26511.918
13062.560546875,13504.2295,13919.098,14392.106,14858.201,15074.639
5467.65625,5577.496,5888.4307,5971.718,6412.211,6743.502
6042.0703125,5864.256,6276.4688,6100.3945,6906.6777,7389.7734
12559.8388671875,13141.006,13760.357,14415.004,15061.054,15198.494
10634.2939453125,10615.591,10678.295,10677.342,10667.994,10716.916
2729.60888671875,2893.4924,3067.5078,3254.8828,3404.2603,3432.453
2495.064453125,2450.3003,2472.6846,2398.6055,2597.9094,2688.7053
6968.16015625,7009.221,7370.875,7367.3867,7431.588,7290.966
3638.99951171875,3847.4897,4045.6426,4283.38,4373.781,4372.499
12981.9716796875,12920.32,12847.163,12844.853,12952.59,13082.25
8939.28125,9236.62,9551.877,10430.1875,10778.776,10810.245
2901.7724609375,3013.5696,3194.8896,3378.497,3342.8284,3153.5532
11325.78125,11442.972,11602.23,11929.723,12026.164,12087.898
2965.620361328125,3105.5034,3244.4214,3401.6882,3488.4941,3492.895
3775.90185546875,3827.2332,3877.2139,3904.2402,3953.852,4019.3489
3043.533935546875,3139.8193,3244.7983,3342.9841,3488.1238,3597.3384
1329.1572265625,1329.2026,1330.5938,1330.2302,1329.7461,1330.0953
7643.53662109375,8002.2715,8413.324,8891.245,9209.666,9249.732
2622.870361328125,2667.131,2689.4897,2713.6914,2732.071,2779.3296
4421.7470703125,4510.9863,4603.7188,4666.4463,4782.1807,4897.9014
7070.2841796875,7191.9863,7209.2725,6699.1978,7216.7188,7472.0205
2970.857421875,3089.1616,3307.5562,3351.3613,3683.8735,3859.6118
1587.0740966796875,1596.5212,1588.0908,1593.3923,1684.7631,1647.365
5256.83984375,5343.9385,5434.75,5699.8335,5233.0796,5525.7705
5284.5703125,5510.319,5765.402,5991.956,6316.66,6561.5664
11829.0390625,12141.887,12461.743,12806.7295,13142.455,13218.248
3955.59228515625,4039.7573,4139.4443,4258.747,4321.0225,4345.123
3986.791015625,4165.4004,4365.54,4557.226,4836.207,5011.606
5926.22412109375,6022.2197,5848.6177,5801.5317,5962.0605,6024.462
5466.8388671875,5975.497,6504.796,7034.506,7417.0967,7464.108
12447.5068359375,12414.502,12396.935,12126.023,12662.558,12876.905
3894.6455078125,3917.7588,3893.2354,3948.5757,4007.2769,3985.9211
4347.78271484375,4514.898,4718.0156,4905.9688,5139.929,5252.418
2125.50439453125,2253.0378,2390.1396,2540.0947,2672.6562,2704.9631
14225.81640625,14472.963,14794.832,15119.139,15402.618,15480.309
2095.9638671875,1949.4534,1869.6433,1923.5527,2220.6433,2295.695
2928.30126953125,2982.2466,3070.941,3126.5566,3308.25,3355.4072
2568.843017578125,2582.7004,2475.8196,2650.9363,2611.6973,2446.202
2297.018310546875,2288.5837,2295.4792,2306.0032,2298.086,2296.5376
15159.228515625,15171.49,15325.897,15350.293,15311.025,15249.548
2331.393798828125,2358.0222,2301.8757,2302.8958,2322.5747,2343.3396
1632.826171875,1689.2397,1753.406,1822.4059,1878.5259,1888.4683
5574.1376953125,5621.833,5678.7227,5706.0557,5730.4062,5775.008
3734.3515625,3494.2708,3129.409,3667.1262,3661.0142,3548.979
1477.6302490234375,1513.644,1553.4058,1588.2157,1648.5592,1682.9269
13754.6884765625,13828.412,14151.667,14311.752,15577.041,14917.566
1891.016845703125,2054.7249,1990.232,2085.535,2040.8976,2024.5887
6488.72509765625,6589.951,6696.7666,6805.8784,6937.917,6994.4775
9740.4111328125,10160.38,10564.082,10920.554,11472.064,11824.706
654.9129638671875,618.47144,592.52625,630.6616,596.35645,494.87085
3184.11328125,3222.388,3267.2341,3325.0234,3381.2192,3411.664
21693.24609375,22476.686,23436.383,23894.078,24656.238,25336.844
2210.86181640625,2352.1536,2439.3044,2579.75,2758.5366,2668.8987
3949.8740234375,4102.1655,4160.224,4593.274,4623.476,4706.8354
2390.05810546875,2433.3591,2511.0273,2581.2812,2915.5044,2879.4565
5839.1904296875,5841.876,5959.8496,5972.91,5982.408,6017.798
2502.62646484375,2560.4746,2629.8997,2701.0037,2772.9878,2793.0527
4231.46630859375,4441.9272,4665.2734,4902.311,5095.4453,5132.7017
5103.56201171875,5081.7563,5132.776,5188.5566,5137.8276,5185.4634
5929.9384765625,6134.22,6382.4634,6553.796,6782.3438,7079.6377
9432.650390625,9664.457,9885.299,10085.423,10363.666,10490.434
6647.52392578125,6843.664,7085.7197,7265.94,7435.7793,7677.253
4056.369873046875,4196.1035,4354.6704,4491.62,4695.368,4867.0093
2787.402099609375,2788.8074,2815.88,2807.1384,2974.4492,2901.539
6784.50732421875,6817.297,6837.537,6858.54,6855.651,6888.4507
7776.90087890625,8286.918,8896.674,9563.414,10069.414,10177.717
9146.1982421875,9320.613,9501.127,9583.576,9758.633,9864.909
4729.9365234375,4752.6123,4926.7153,4920.728,5307.6016,5587.7627
8430.2939453125,8494.836,8609.639,8653.553,8682.454,8662.45
9860.521484375,10287.335,10834.332,11358.314,11941.514,12129.709
9599.1171875,9722.962,9907.285,10005.031,10294.841,10695.708
9177.05078125,9276.135,9382.276,9347.174,9586.781,9902.316
9924.0146484375,9979.736,10073.562,10146.923,10380.328,10270.635
5504.033203125,5733.3257,5983.2383,6238.6416,6546.532,6751.6455
9104.5400390625,9369.464,9669.115,9905.756,10212.059,10602.863
7116.2138671875,7597.903,8165.8447,8773.043,9201.973,9254.345
18696.3984375,19575.812,20652.357,21621.777,23064.27,23766.367
10286.4580078125,10552.755,10855.846,11134.637,11506.646,11893.377
3546.5478515625,3518.3708,3556.6384,3667.9321,3847.9883,3989.9966
4636.0751953125,4793.146,4980.283,5072.161,5179.4707,5381.8955
6934.38720703125,6951.0864,6972.3125,7009.1187,7036.8267,6990.843
3823.074462890625,3814.2544,3821.0847,3814.5457,3825.2375,3839.7493
4295.43310546875,4301.7256,4286.3555,4278.5815,4390.9243,4431.6733
3532.44677734375,3666.23,3823.7769,4045.5356,4105.797,4112.295
4113.23486328125,4249.262,4397.0034,4507.3086,4716.3716,4917.543
4229.02587890625,4270.0127,4266.7407,4312.562,4375.2153,4310.3667
3442.00830078125,3618.882,3806.126,4014.5266,4170.9194,4200.8916
6570.78125,6877.608,7215.76,7610.4316,7771.3193,7782.4453
10870.09375,10219.825,11690.695,11843.765,11279.231,12656.823
9421.017578125,9388.064,9163.572,10308.693,10923.71,10405.449
7094.73583984375,7616.881,8120.325,8822.461,9017.571,9097.051
6203.998046875,6456.743,6757.334,7053.696,7325.458,7426.157
6017.9541015625,6254.8604,6607.312,7023.427,7241.774,7289.417
5723.4443359375,5944.9883,6324.872,6540.639,7332.9365,7725.788
5239.00439453125,5486.8506,5844.2607,6181.8594,6564.9014,7003.578
11280.521484375,11623.867,11751.113,13025.982,12984.378,13304.674
3543.36669921875,3665.1094,3800.9478,3938.902,4105.217,4190.2695
2680.728271484375,2805.954,2940.6204,3083.9004,3227.849,3270.3433
7199.26416015625,7557.1025,7974.1123,8326.099,8910.065,9389.723
6679.50390625,6972.047,7307.803,7653.926,7999.545,8123.8765
2417.81103515625,2505.709,2616.1406,2711.2778,2870.392,2965.5771
10238.9736328125,10269.745,10314.587,10360.719,10378.605,10384.902
6359.78125,6339.3247,6307.2104,6446.9126,6559.798,6569.05
8496.626953125,8953.786,9430.5625,9931.613,10430.736,10572.029
18447.9375,19436.838,20582.635,21482.56,22899.824,24226.504
21119.44921875,21899.064,22667.885,23457.582,24510.986,25178.035
8272.81640625,8578.123,8926.029,9150.86,9421.141,9804.795
2310.701904296875,2410.623,2536.5596,2639.0898,2824.603,2935.0103
4329.06689453125,4609.305,4955.206,5278.417,5700.0903,5859.585
3242.12646484375,3360.8699,3468.7246,3579.1484,3740.0054,3809.2476
9718.54296875,10157.156,10642.857,11188.734,11711.027,11854.114
10380.271484375,11056.85,11826.137,12527.678,13031.531,13136.98
15187.333984375,15537.135,15935.375,16248.119,16477.262,17019.172
3697.123291015625,3923.5432,4151.814,4386.185,4681.731,4799.111
2228.41015625,2276.9639,2344.6582,2415.7427,2473.1726,2482.8728
3811.216064453125,4059.9795,4330.4336,4628.9673,4856.663,4894.7744
4077.8642578125,4302.8667,4561.244,4842.272,5066.99,5108.697
9329.62109375,9776.21,10249.01,10753.161,11226.329,11346.267
5701.6201171875,6091.496,6510.339,6968.0977,7353.081,7437.223
25019.662109375,26862.812,28874.75,31167.451,32583.27,32717.908
13956.7880859375,14549.945,15197.818,15930.937,16465.582,16548.016
6056.61474609375,6013.6167,5975.3247,5945.143,6060.4277,6055.717
3396.328125,3587.7593,3810.1626,4012.6345,4299.509,4555.3496
1741.9041748046875,1757.8042,1784.241,1794.5278,1847.4738,1850.8878
12570.583984375,12541.926,12739.909,12801.51,12752.052,12705.757
5988.00341796875,6060.629,6081.9897,6174.8203,6382.663,6422.096
21078.083984375,22859.988,24631.469,26488.434,28393.348,28986.535
30200.8203125,32238.047,34489.56,37090.105,38488.043,38587.316
1654.0916748046875,1716.4373,1705.7697,1791.3627,1718.8507,1757.1697
11632.5234375,12181.51,12881.36,13444.231,14295.457,15112.339
5302.853515625,5433.3965,5637.8125,5958.3403,6109.8667,6061.4976
11617.955078125,12261.307,13038.424,13572.848,14326.537,15316.664
5360.4990234375,5496.492,5610.811,5558.47,5850.578,5732.812
25383.763671875,27072.438,29192.66,30954.996,34306.004,36545.434
2701.049072265625,2709.2078,2739.4004,2751.0645,2808.1025,2880.9712
11608.7177734375,12021.096,12439.813,12874.176,13150.763,13259.951
5834.69921875,5825.4204,5943.8228,6101.5923,6239.75,6312.094
8403.2138671875,8909.048,9473.837,9972.975,10695.549,11229.463
14569.2666015625,14881.922,15143.412,15448.926,15664.497,15703.595
9613.0419921875,9922.693,10065.449,10056.268,10287.867,10084.807
18244.576171875,18922.89,19719.68,20457.867,21462.77,22009.273
13457.01171875,13961.065,13976.444,13959.366,14343.277,14571.652
15096.6875,15558.803,16209.635,16608.1,17069.627,17987.969
3114.304931640625,3265.6235,3423.1538,3603.653,3725.9082,3742.3901
32422.05078125,35345.312,38749.586,42211.14,46152.438,47567.727
10225.40625,10458.361,10814.724,11144.458,11415.9375,11500.395
2184.961181640625,2227.052,2270.6372,2308.8608,2370.3926,2406.1226
3641.78125,3772.9336,3919.4846,4049.8428,4235.965,4341.486
1706.9759521484375,1738.526,1784.5653,1827.7305,1885.3584,1914.8486
4967.5673828125,5068.7725,5192.6426,5271.996,5415.7725,5528.4766
1919.086669921875,2029.5723,2157.9321,2264.4236,2421.7856,2572.9297
4737.33056640625,4920.476,5104.6997,5276.878,5507.3784,5590.0996
1055.0755615234375,1056.1469,1063.6265,1054.8759,1059.3793,1056.1367
9512.3173828125,9605.2,9724.568,9820.366,9997.729,10113.27
4907.748046875,4937.4307,5051.687,5195.5225,5173.138,5187.6514
2785.9365234375,2903.2466,3037.8433,3160.9204,3350.5698,3471.898
5855.46923828125,6169.3057,6592.53,6812.62,7503.825,8242.7295
8087.31494140625,8532.447,9030.916,9510.203,10160.854,10603.363
12526.64453125,13414.713,14376.973,15451.082,16215.578,16318.803
2850.298583984375,2977.6938,3107.856,3225.8435,3391.4653,3484.476
2759.733154296875,2931.435,3152.3047,3360.6604,3674.0032,3884.2876
11607.16015625,12353.586,13204.533,14033.555,15162.172,15755.291
1401.527587890625,1412.7058,1426.5438,1433.925,1446.3765,1452.0785
2650.577880859375,2662.5903,2667.7014,2667.2053,2668.0232,2655.4956
6135.138671875,6417.4395,6749.122,7091.969,7480.9785,7614.029
12788.15234375,13635.18,14521.85,15466.1045,16339.24,16586.094
10082.0185546875,10065.0625,10085.071,10095.868,10125.104,10075.884
10925.1083984375,10980.564,11001.158,11022.911,11059.134,11032.282
7463.4638671875,7678.3306,7911.076,8093.6836,8270.49,8465.213
2471.753662109375,2516.8013,2567.703,2612.3594,2684.227,2722.5886
1492.6763916015625,1500.073,1505.4733,1497.642,1513.907,1511.6418
2688.775634765625,2727.7437,2767.7444,2792.879,2834.3362,2887.946
4238.6484375,4265.501,4283.1284,4306.406,4332.7617,4306.855
10692.208984375,10745.955,10765.599,10786.302,10822.17,10795.778
9146.220703125,9324.471,9490.379,9658.725,9890.127,10030.79
7790.4580078125,7875.0273,8022.7524,8061.8853,8067.931,8028.3057
4112.568359375,4177.494,4229.496,4278.8076,4376.791,4375.755
3788.4462890625,3819.6226,3964.4678,4049.366,3767.7285,4158.874
2431.372802734375,2481.8809,2551.1768,2597.2888,2704.046,2839.2026
6647.52392578125,6843.664,7085.7197,7265.94,7435.7793,7677.253
4056.369873046875,4196.1035,4354.6704,4491.62,4695.368,4867.0093
5551.80078125,5718.504,5963.1953,6117.6343,6400.4375,6684.131
5274.419921875,5190.5396,5323.6753,5103.0605,5122.742,4918.699
8560.4599609375,8744.681,8892.394,8959.011,9118.919,9025.582
1863.2923583984375,1894.0262,1937.5176,2026.4274,1983.0742,1992.0732
915.1078491210938,917.2126,936.35016,937.6473,935.406,929.27814
4525.43505859375,4572.061,4592.6836,4626.9883,4698.776,4647.605
1510.142578125,1473.1785,1531.2886,1570.4497,1510.2114,1200.9485
1368.55712890625,1365.2239,1326.738,1454.3851,1433.7759,1479.7561
2104.96728515625,2156.5005,2229.2522,2315.5686,2310.0088,2270.4102
4727.8515625,4799.571,4884.837,4931.0913,5018.0596,5121.943
5508.52197265625,5877.6436,6351.383,6888.041,7482.7676,7758.9375
7588.99072265625,7566.8726,7762.7026,7692.0386,7834.33,7710.1924
3911.66845703125,4078.0664,4265.0967,4414.5747,4500.2734,4628.229
1916.67822265625,1938.4519,2155.6665,1977.4225,2219.2734,2162.5735
12292.4833984375,12612.238,12398.154,12677.76,13935.383,13490.454
3508.28515625,3526.353,3562.4592,3739.263,3640.3044,3491.4043
7073.4462890625,7414.1636,7775.965,8046.54,8342.886,8679.159
2543.832763671875,2600.4849,2665.3647,2656.017,2750.3784,2748.7424
4051.662841796875,4261.885,4498.3403,4703.2554,5088.7847,5273.177
6563.470703125,6748.538,6744.904,6962.629,7092.615,7077.0156
10078.560546875,10186.1045,10315.963,10274.28,10464.241,10456.991
10033.7001953125,10127.705,10280.657,10256.718,10414.61,10583.692
1209.7918701171875,1262.2745,1388.8496,1334.077,1387.4218,1361.341
930.139404296875,909.6997,915.7311,903.6009,890.6387,851.33496
10321.7470703125,10627.123,11036.538,11386.217,11982.659,12354.455
10237.7734375,10365.732,10532.729,10774.062,10859.755,10873.95
10047.6591796875,10087.287,10050.302,10215.036,10333.226,10347.889
10194.0986328125,10408.591,10664.877,10857.711,11125.452,11489.772
10442.5859375,10707.148,11129.09,11316.217,11671.36,11788.027
10401.1220703125,10410.397,10410.783,10448.07,10414.865,10431.311
10246.685546875,10249.471,10220.476,10217.896,10298.534,10329.691
10291.2392578125,10284.586,10264.932,10282.386,10291.358,10315.846
1325.11962890625,1316.8787,1310.7319,1343.9214,1320.8433,1295.7186
1668.7119140625,1675.3163,1652.6594,1705.8,1681.1907,1628.9216
7742.919921875,7767.747,7711.8896,7825.5283,7941.7373,7361.6846
9760.193359375,9920.027,10056.658,9777.567,9979.628,10029.09
983.7068481445312,981.7945,1023.7095,1000.99133,1019.80255,1026.4869
10633.4970703125,11034.115,11533.03,11767.074,12143.158,12343.467
2960.230712890625,3027.9426,3159.1587,3220.575,3269.2988,3333.1426
12140.6435546875,12499.364,12751.16,13214.348,13566.934,13776.896
11730.1513671875,12055.652,12271.168,12642.599,12790.312,13023.244
12326.6875,12693.139,12948.021,13460.249,13910.219,14093.848
10147.9140625,10243.633,10345.85,10434.578,10571.407,10686.091
9762.673828125,9866.418,9845.221,9828.886,9889.696,9926.216
10264.66796875,10359.612,10486.878,10622.227,10770.839,10838.795
10543.5,10553.379,10502.434,10503.903,10542.334,10607.441
7779.888671875,7993.3066,8263.864,8416.971,8663.451,9044.779
17378.91796875,18034.328,18723.213,19202.547,19742.918,20262.846
10388.056640625,10522.147,10643.601,10740.558,10824.803,10944.995
12173.3701171875,12633.208,13112.151,13776.294,14013.179,14035.869
10585.1474609375,10703.742,10504.49,10928.618,11045.371,10985.066
11347.4716796875,11688.655,11195.946,12134.836,12068.224,11878.106
14485.888671875,14489.891,14232.94,14845.131,15081.83,14812.721
1484.1806640625,1496.1155,1526.8906,1515.703,1541.4058,1580.7428
10925.056640625,11109.483,11400.639,11443.002,11774.973,12150.072
4280.36376953125,4337.414,4389.1973,4436.8833,4615.207,4512.7715
3494.86572265625,3557.7834,3617.291,3746.2317,3691.6843,3646.2993
2083.720947265625,2116.14,2331.2898,2393.0188,2467.6282,2254.9434
3103.71142578125,3345.7886,3582.315,3840.788,4033.677,4063.527
7244.646484375,7344.6675,7547.452,7629.741,8133.1714,8175.3906
958.681396484375,1049.5306,994.5358,951.4687,1094.9333,1037.8436
13139.025390625,13481.216,13881.736,14304.137,14954.806,15890.24
